Wikidata ID,WD CY,WD EN,WLC CY,WLC EN,Authority / Area,Settlement type
Q6897618,"Mona, Ynys Môn","Mona, Anglesey",,,Anglesey,village
Q16247536,Monachty,Monachty,,,Ceredigion,village
Q107033365,Monmouth Cap,Monmouth Cap,Monmouth Cap,Monmouth Cap,Monmouthshire,hamlet
Q16037017,Morawelon,Morawelon,,,Anglesey,village
Q6909488,Morben,Morben,,,Powys,village
Q107033367,Morfa,Morfa,Morfa,Morfa,Carmarthenshire,suburb
Q107033366,Morfa,Morfa,Morfa,Morfa,Gwynedd,hamlet
Q16247549,Morfa Borth,Morfa Borth,,,Ceredigion,village
Q6911498,Morfa Bychan,Morfa Bychan,Morfa Bychan,Morfa Bychan,Gwynedd,village
Q13130232,Morfa Glas,Morfa Glas,Morfa-glas,Morfa-glas,Neath Port Talbot County Borough,village
Q3400141,Morfa Nefyn,Morfa Nefyn,Morfa Nefyn,Morfa Nefyn,Gwynedd,village
Q107033368,Morfa-bach,Morfa-bach,Morfa-bach,Morfa-bach,Carmarthenshire,human settlement
Q13130237,"Morfa, Ceredigion",Morfa,,,Penbryn,hamlet
Q13130233,"Morfa, Sir Gaerfyrddin",Morfa,Morfa,Morfa,Carmarthenshire,village
Q107033369,Morgantown,Morgantown,Morgantown,Morgantown,Merthyr Tydfil County Borough,suburb
Q16247556,Moriah,Moriah,Moriah,Moriah,Ceredigion,village
Q107033370,Morristown,Morristown,Morristown,Morristown,Vale of Glamorgan,suburb
Q107033371,Moss,Moss,Moss,Moss,Wrexham County Borough,suburb
Q2424760,Mostyn,Mostyn,Mostyn,Mostyn,Flintshire,village
Q6919039,Moulton,Moulton,Moulton,Moulton,Vale of Glamorgan,hamlet
Q107033372,Mount Ballan,Mount Ballan,Mount Ballan,Mount Ballan,Monmouthshire,human settlement
Q6922833,Mount Pleasant,"Mount Pleasant, Merthyr Tydfil",Mount Pleasant,Mount Pleasant,Merthyr Tydfil,village
Q6922859,"Mount Pleasant, Abertawe",Mount Pleasant,Mount Pleasant,Mount Pleasant,City and County of Swansea,suburb
Q107033373,Mount Sion,Mount Sion,Mount Sion,Mount Sion,Wrexham County Borough,hamlet
Q107033374,Mountain Hare,Mountain Hare,Mountain Hare,Mountain Hare,Merthyr Tydfil County Borough,suburb
Q6925824,Mounton,Mounton,Mounton,Mounton,Monmouthshire,hamlet
Q20600670,Moydog,Moydog,,,Powys,village
Q107033375,Murch,Murch,Murch,Murch,Vale of Glamorgan,suburb
Q107033376,Murch,Murch,Murch,Murch,Vale of Glamorgan,suburb
Q55739451,Murton,Murton,Murton,Murton,City and County of Swansea,village
Q20600819,Musselwick,Musselwick,Musselwick,Musselwick,Pembrokeshire,human settlement
Q6944752,Mwnt,Mwnt,Mwnt,Mwnt,Ceredigion,village
Q107033378,Mwyndy,Mwyndy,Mwyndy,Mwyndy,Rhondda Cynon Taf,hamlet
Q6947263,Myddfai,Myddfai,Myddfai,Myddfai,Carmarthenshire,village
Q107033380,Myddynfych,Myddynfych,Myddynfych,Myddynfych,Carmarthenshire,human settlement
Q13130294,Mydroilyn,Mydroilyn,Mydroilyn,Mydroilyn,Llanarth,village
Q6947803,Mynachdy,Mynachdy,Mynachdy,Mynachdy,,human settlement
Q3405168,Mynachlog-ddu,Mynachlog-ddu,Mynachlog-ddu,Mynachlog-ddu,Pembrokeshire,village
Q20600970,Mynachty Poeth,Monaughty,,,Powys,village
Q7268591,Mynwent y Crynwyr,Quakers Yard,Mynwent y Crynwyr,Quakers Yard,Merthyr Tydfil County Borough,village
Q15987532,Mynydd Bach,Mynydd Bach,,,Ceredigion,village
Q6389163,Mynydd Cynffig,Kenfig Hill,Mynyddcynffig,Kenfig Hill,Bridgend County Borough,village
Q2364012,Mynydd Isa,Mynydd Isa,Mynyddisa,Mynyddisa,Argoed,village
Q6947857,Mynydd Llandygái,Mynydd Llandygai,Mynydd Llandygái,Mynydd Llandygái,Gwynedd,village
Q16103614,Mynydd Mechell,Mynydd Mechell,Mynydd Mechell,Mynydd Mechell,Anglesey,village
Q15061763,Mynydd-bach,Mynydd-Bach,Mynydd-bach,Mynydd-bach,Swansea,community
Q107033388,Mynydd-bach,Mynydd-bach,Mynydd-bach,Mynydd-bach,Monmouthshire,village
Q107033389,Mynydd-bach-y-glo,Mynydd-bach-y-glo,Mynydd-bach-y-glo,Mynydd-bach-y-glo,City and County of Swansea,human settlement
Q20601317,Mynydd-Dwlan,Mynydd-Dwlan,,,Powys,village
Q107032708,Mynydd-llan,Mynydd-llan,Mynydd-llan,Mynydd-llan,Flintshire,hamlet
Q5459540,Mynydd-y-Fflint,Flint Mountain,Mynydd-y-Fflint,Flint Mountain,Flintshire,hamlet
Q6947838,Mynydd-y-garreg,Mynyddygarreg,Mynyddygarreg,Mynyddygarreg,Carmarthenshire,village
Q48790640,Mynyddcerrig,Mynyddcerrig,Mynyddcerrig,Mynyddcerrig,Carmarthenshire,village
Q6947883,Mynyddislwyn,Mynyddislwyn,Mynyddislwyn,Mynyddislwyn,Caerphilly County Borough,civil parish
Q13651447,Mynytho,Mynytho,Mynytho,Mynytho,Gwynedd,village
Q107032709,Naid-y-march,Naid-y-march,Naid-y-march,Naid-y-march,Flintshire,human settlement
Q16542738,Nancwnlle,Nantcwnlle,Nantcwnlle,Nantcwnlle,Ceredigion,community
Q56181658,Nanhoron,Nanhoron Estate,Nanhoron,Nanhoron,Wales,estate
Q1936328,Nanhyfer,Nevern,Nanhyfer,Nevern,Pembrokeshire,community
Q6963824,Nannerch,Nannerch,Nannerch,Nannerch,Flintshire,village
Q20601403,Nant Bryn-du,Nant Bryn-du,,,Powys,village
Q107032710,Nant Bwlchyrhaearn,Nant Bwlchyrhaearn,Nant Bwlchyrhaearn,Nant Bwlchyrhaearn,Conwy County Borough,territory
Q20601419,Nant Fforch,Nant Fforch,,,Powys,village
Q13130354,Nant Gwynant,Nant Gwynant,Nantgwynant,Nantgwynant,,valley
Q16247581,Nant y Perfedd,Nant y Perfedd,,,Anglesey,village
Q20601513,Nant yr Arian,Nant yr Arian,,,Powys,village
Q20601529,Nant-ddu,Nant-ddu,Nant-ddu,Nant-ddu,Powys,hamlet
Q20601535,Nant-Fyllon,Nant-Fyllon,,,Powys,village
Q6964275,Nant-glas,Nant Glas,Nant-glas,Nant-glas,Powys,hamlet
Q107032711,Nant-y-bai,Nant-y-bai,Nant-y-bai,Nant-y-bai,Carmarthenshire,hamlet
Q107032712,Nant-y-bwch,Nant-y-bwch,Nant-y-bwch,Nant-y-bwch,Blaenau Gwent County Borough,suburb
Q107032713,Nant-y-cafn,Nant-y-cafn,Nant-y-cafn,Nant-y-cafn,Neath Port Talbot County Borough,village
Q13130341,Nant-y-caws,Nant-y-caws,Nant-y-caws,Nant-y-caws,Carmarthenshire,village
Q6964261,Nant-y-deri,Nant-y-derry,Nantyderi,Nantyderi,Monmouthshire,hamlet
Q20601545,Nant-y-dugoed,Nant-y-dugoed,,,Powys,village
Q107032716,Nant-y-ffin,Nant-y-ffin,Nant-y-ffin,Nant-y-ffin,Carmarthenshire,hamlet
Q6964399,Nant-y-glo,Nantyglo,Nant-y-glo,Nant-y-glo,Blaenau Gwent County Borough,village
Q20601551,Nant-y-meichiaid,Nant-y-meichiaid,,,Powys,village
Q6964400,Nant-y-moel,Nant-y-moel,Nant-y-moel,Nant-y-moel,Bridgend County Borough,village
Q107304972,Nant-y-mynydd,Mountain Water,,,Pembrokeshire,hamlet
Q13130352,Nanternis,Nanternis,Nanternis,Nanternis,Ceredigion,hamlet
Q6964312,Nantgaredig,Nantgaredig,Nantgaredig,Nantgaredig,Carmarthenshire,village
Q13130355,Nantgarw,Nantgarw,Nantgarw,Nantgarw,Rhondda Cynon Taf,village
Q13651875,Nantglyn,Nantglyn,Nantglyn,Nantglyn,Denbighshire,community
Q20601573,Nantgwyn,Nantgwyn,,,Saint Harmon,hamlet
Q3404501,Nantlle,Nantlle,Nantlle,Nantlle,Gwynedd,village
Q13130353,Nantmel,Nantmel,Nantmel,Nantmel,Powys,village
Q3401919,Nantmor,Nantmor,Nantmor,Nantmor,Gwynedd,hamlet
Q20601576,Nantoer,Nantoer,,,Newtown and Llanllwchaiarn,hamlet
Q13130349,Nantperis,Nant Peris,Nantperis,Nantperis,Gwynedd,village
Q20601582,Nantserth,Nantserth,,,Powys,village
Q107032714,Nantyceisiad,Nantyceisiad,Nantyceisiad,Nantyceisiad,Caerphilly County Borough,human settlement
Q107032715,Nantyfelin,Nantyfelin,Nantyfelin,Nantyfelin,Conwy County Borough,suburb
Q107032717,Nantyffyllon,Nantyffyllon,Nantyffyllon,Nantyffyllon,Maesteg,suburb
Q13130351,Nantyglo a Blaenau,Nantyglo and Blaina,,,Blaenau Gwent County Borough,community
Q107032718,Nantypandy,Nantypandy,Nantypandy,Nantypandy,Conwy County Borough,suburb
Q107032719,Nantyrhibo,Nantyrhibo,Nantyrhibo,Nantyrhibo,Carmarthenshire,territory
Q7753106,Narth,The Narth,Narth,Narth,Monmouthshire,village
Q6966613,"Nasareth, Gwynedd",Nasareth,Nasareth,Nasareth,Gwynedd,village
Q20601684,Nebo,Nebo,Nebo,Nebo,Conwy County Borough,hamlet
Q3396800,Nebo,Nebo,Nebo,Nebo,Gwynedd,village
Q20601679,"Nebo, Ceredigion",Nebo,Nebo,Nebo,Ceredigion,village
Q6984613,"Nebo, Ynys Môn","Nebo, Anglesey",Nebo,Nebo,Anglesey,hamlet
Q1974260,Nefyn,Nefyn,Nefyn,Nefyn,Gwynedd,town
Q20601734,Nelly Andrews' Green,Nelly Andrews' Green,,,Powys,village
Q3403439,Nelson,Nelson,Nelson,Nelson,Caerphilly County Borough,village
Q13652533,Nercwys,Nercwys,Nercwys,Nercwys,Flintshire,village
Q107032721,Neuadd,Neuadd,Neuadd,Neuadd,Carmarthenshire,human settlement
Q107032722,Neuadd Cross,Neuadd Cross,Neuadd Cross,Neuadd Cross,Beulah,hamlet
Q2622469,Neuadd Llaneurgain,Northop Hall,,,Flintshire,village
Q16247641,Neuadd Trefawr,Neuadd Trefawr,,,Ceredigion,village
Q16247596,Neuadd Wilym,Neuadd Wilym,,,Ceredigion,village
Q20601794,Neuadd-Ddu,Neuadd-Ddu,,,Powys,village
Q55868756,Neuadd-Lwyd,Neuadd-Lwyd,Neuadd-lwyd,Neuadd-lwyd,Ceredigion,hamlet
Q16247602,Neuaddyrynys,Neuaddyrynys,,,Ceredigion,village
Q16896895,Neudd-fawr,Neudd-fawr,,,Ceredigion,village
Q107032723,New Brighton,New Brighton,New Brighton,New Brighton,Wrexham County Borough,village
Q20601800,New Hedges,New Hedges,New Hedges,New Hedges,Pembrokeshire,village
Q107032724,New Inn,New Inn,New Inn,New Inn,Monmouthshire,hamlet
Q7008960,New Inn,New Inn,Y Dafarn Newydd,New Inn,Torfaen,suburb
Q13130382,"New Inn, Sir Gaerfyrddin","New Inn, Carmarthenshire",New Inn,New Inn,Carmarthenshire,village
Q107032725,Newbridge,Newbridge,Newbridge,Newbridge,Wrexham County Borough,village
Q15989244,Newbridge,Newbridge,,,Ceredigion,village
Q20601813,"Newchapel, Powys",Newchapel,,,Llandinam,village
Q20601818,"Newchurch, Powys",Newchurch,Llannewydd,Newchurch,Gladestry,village
Q20601875,Newton,Newton,Carew Newton,Carew Newton,Carew,hamlet
Q15262195,Newton,Newton,Newton,Newton,City and County of Swansea,village
Q107032726,Newton Green,Newton Green,Newton Green,Newton Green,Monmouthshire,human settlement
Q107032727,Newtown,Newtown,Newtown,Newtown,Blaenau Gwent County Borough,suburb
Q1939963,Neyland,Neyland,Neyland,Neyland,Pembrokeshire,town
Q20601940,Nicholaston,Nicholaston,Nicholaston,Nicholaston,City and County of Swansea,hamlet
Q914316,Niwbwrch,Newborough,Niwbwrch,Newborough,Anglesey,village
Q7018043,Niwgwl,Newgale,Niwgwl,Newgale,Pembrokeshire,village
Q20601990,Nolton,Nolton,Nolton,Nolton,Pembrokeshire,hamlet
Q7048350,Nolton a'r Garn,Nolton and Roch,,,Pembrokeshire,community
Q16766342,Nolton Haven,Nolton Haven,,,Pembrokeshire,human settlement
Q107032728,Northville,Northville,Northville,Northville,Torfaen,suburb
Q107032729,Norton,Norton,Norton,Norton,Monmouthshire,hamlet
Q107032731,Norton,Norton,Norton,Norton,City and County of Swansea,suburb
Q107032730,Norton,Norton,Norton,Norton,City and County of Swansea,hamlet
Q7060556,"Norton, Powys",Norton,Norton,Norton,Presteigne,village
Q7063539,Notais,Nottage,Notais,Nottage,Bridgend County Borough,village
Q3404041,Oakdale,Oakdale,Oakdale,Oakdale,Penmaen,village
Q7073832,Oakenholt,Oakenholt,Oakenholt,Oakenholt,Flintshire,hamlet
Q107032732,Oakfield,Oakfield,Oakfield,Oakfield,Torfaen,suburb
Q20602190,Oaklands,Oaklands,,,Powys,village
Q60847127,Oakley Park,Oakley Park,,,Powys,village
Q20602200,Ochr Glan Afon,Ochr Glan Afon,,,Powys,village
Q107032733,Ochrwyth,Ochrwyth,Ochrwyth,Ochrwyth,Caerphilly County Borough,hamlet
Q7079013,Offa,Offa,,,Wrexham County Borough,community
Q3398441,Ogwr,Ogmore,Ogwr,Ogmore,Vale of Glamorgan,hamlet
Q107032735,Old Furnace,Old Furnace,Old Furnace,Old Furnace,Torfaen,human settlement
Q107032736,Old Warren,Old Warren,Old Warren,Old Warren,Flintshire,village
Q107032737,Oldwalls,Oldwalls,Oldwalls,Oldwalls,City and County of Swansea,hamlet
Q107032738,Oldway,Oldway,Oldway,Oldway,City and County of Swansea,suburb
Q15987531,Olmarch,Olmarch,Olmarch,Olmarch,Ceredigion,village
Q7094142,Onllwyn,Onllwyn,Onllwyn,Onllwyn,Neath Port Talbot County Borough,village
Q107032739,Onnen,Onnen,Onnen,Onnen,Monmouthshire,human settlement
Q7105724,Osbaston,Osbaston,Osbaston,Osbaston,Monmouth,suburb
Q107032740,Over Monnow,Over Monnow,Over Monnow,Over Monnow,Monmouthshire,suburb
Q107032741,Overton,Overton,Overton,Overton,City and County of Swansea,human settlement
Q7114024,Owrtyn,Overton,Owrtyn,Overton,Wrexham County Borough,village
Q645198,Oxwich,Oxwich,Oxwich,Oxwich,Swansea,village
Q107032742,Padeswood,Padeswood,Padeswood,Padeswood,Flintshire,village
Q7128336,Palmerstown,Palmerstown,Palmerstown,Palmerstown,Barry,neighborhood
Q107032743,Pancross,Pancross,Pancross,Pancross,Vale of Glamorgan,human settlement
Q107032744,Pandy,Pandy,Pandy,Pandy,Gwynedd,territory
Q107032747,Pandy,Pandy,Pandy,Pandy,Wrexham County Borough,hamlet
Q107032746,Pandy,Pandy,Pandy,Pandy,Wrexham County Borough,hamlet
Q2743633,Pandy,Pandy,,,Powys,village
Q3406258,Pandy Tudur,Pandy Tudur,Pandytudur,Pandytudur,Conwy County Borough,hamlet
Q20602421,Pandy-Llwydiarth,Pandy-Llwydiarth,,,Powys,village
Q20602424,Pandy-rhiw-Saeson,Pandy-rhiw-Saeson,Pandy Rhiwsaeson,Pandy Rhiwsaeson,Powys,hamlet
Q13130569,Pandy'r Capel,Pandy'r Capel,Pandy’r Capel,Pandy’r Capel,Denbighshire,hamlet
Q7131617,Pant,Pant,,,Merthyr Tydfil County Borough,community
Q20602459,Pant,Pant,,,Dwyriw,hamlet
Q7131619,Pant Glas,Pant Glas,Pant-glas,Pant-glas,Gwynedd,hamlet
Q20602429,Pant Mawr,Pant Mawr,Pant-mawr,Pant-mawr,Powys,village
Q107032748,Pant-du,Pant-du,Pant-du,Pant-du,Neath Port Talbot County Borough,human settlement
Q20602443,Pant-glas,Pant-glas,Pant-glas,Pant-glas,Powys,village
Q15989243,"Pant-gwyn, Ceredigion",Pant-gwyn,,,Ceredigion,village
Q107032750,Pant-mawr,Pant-mawr,Pant-mawr,Pant-mawr,City and County of Cardiff,suburb
Q7131674,Pant-teg,Panteg,Pant-teg,Pant-teg,Torfaen,village
Q107032752,Pant-y-caws,Pant-y-caws,Pant-y-caws,Pant-y-caws,Carmarthenshire,hamlet
Q16056124,Pant-y-crug,Pant-y-crug,Pant-y-crug,Pant-y-crug,Ceredigion,village
Q20602445,Pant-y-cwrt,Pant-y-cwrt,,,Powys,village
Q20602447,Pant-y-dŵr,Pant-y-dŵr,Pant-y-dŵr,Pant-y-dŵr,Powys,village
Q20602450,Pant-y-ffridd,Pant-y-ffridd,Pant-y-ffridd,Pant-y-ffridd,Powys,village
Q107032756,Pant-y-gog,Pant-y-gog,Pant-y-gog,Pant-y-gog,Bridgend County Borough,human settlement
Q107032758,Pant-y-graig-wen,Pant-y-graig-wen,Pant-y-graig-wen,Pant-y-graig-wen,Rhondda Cynon Taf,suburb
Q7131950,Pant-y-mwyn,Pantymwyn,Pant-y-mwyn,Pant-y-mwyn,Flintshire,village
Q20602453,Pant-y-rhiw,Pant-y-rhiw,,,Llangattock,hamlet
Q107032762,Pant-y-Waco,Pant-y-Waco,Pant-y-Waco,Pant-y-Waco,Flintshire,human settlement
Q7131666,Pantasaph,Pantasaph,Pantasaph,Pantasaph,Flintshire,village
Q16056125,Pantinker,Pantinker,,,Ceredigion,village
Q107032749,Pantlasau,Pantlasau,Pantlasau,Pantlasau,City and County of Swansea,territory
Q107032751,Pantolwen,Pantolwen,Pantolwen,Pantolwen,Ceredigion,human settlement
Q7131919,Pantperthog,Pantperthog,Pantperthog,Pantperthog,Powys,hamlet
Q107032753,Pantycendy,Pantycendy,Pantycendy,Pantycendy,Carmarthenshire,territory
Q7131949,Pantyffynnon,Pantyffynnon,Pantyffynnon,Pantyffynnon,Carmarthenshire,village
Q107032754,Pantygaseg,Pantygaseg,Pantygaseg,Pantygaseg,Torfaen,human settlement
Q107032755,Pantygelli,Pantygelli,Pantygelli,Pantygelli,Monmouthshire,hamlet
Q107032757,Pantygoytre,Pantygoytre,Pantygoytre,Pantygoytre,Monmouthshire,territory
Q107032759,Pantypwdyn,Pantypwdyn,Pantypwdyn,Pantypwdyn,Blaenau Gwent County Borough,suburb
Q107032760,Pantypyllau,Pantypyllau,Pantypyllau,Pantypyllau,Bridgend County Borough,territory
Q55739705,Pantyrawel,Pant-yr-awel,Pantyrawel,Pantyrawel,Bridgend County Borough,village
Q7134489,Paradwys,Paradwys,Paradwys,Paradwys,Anglesey,hamlet
Q107032763,Parc,Parc,Parc,Parc,Gwynedd,village
Q5017512,Parc Caia,Caia Park,,,Wrexham County Borough,community
Q5052162,Parc Cathays,Cathays Park,Parc Cathays,Cathays Park,Cardiff,civic center
Q107032764,Parc Hendredenny,Hendredenny Park,Parc Hendredenny,Hendredenny Park,Caerphilly County Borough,human settlement
Q16963369,Parc Lansbury,Lansbury Park,Parc Lansbury,Lansbury Park,,suburb
Q107032765,Parc Mawr,Parc Mawr,Parc Mawr,Parc Mawr,Caerphilly County Borough,human settlement
Q7136380,Parc Seymour,Parc-Seymour,Parc Seymour,Parc Seymour,City of Newport,village
Q7837474,Parc Tredegyr,Tredegar Park,,,City of Newport,district
Q107032766,Parc Victoria,Victoria Park,Parc Victoria,Victoria Park,City and County of Cardiff,suburb
Q107032767,Parc Watford,Watford Park,Parc Watford,Watford Park,Caerphilly County Borough,suburb
Q107032768,Parc y Rhath,Roath Park,Parc y Rhath,Roath Park,City and County of Cardiff,suburb
Q107032770,Parc-y-rhiw,Parc-y-rhiw,Parc-y-rhiw,Parc-y-rhiw,Blaenau Gwent County Borough,human settlement
Q7136407,Parc-y-rhos,Parc y Rhos,Parc-y-rhos,Parc-y-rhos,Carmarthenshire,hamlet
Q16185869,Parcgweydd,Parcgweydd,,,Ceredigion,village
Q107032769,Parciau,Parkey,Parciau,Parkey,Wrexham County Borough,human settlement
Q16033779,Parciau,Parciau,,,Anglesey,village
Q16056138,Parcllyn,Parc-llyn,Parc-llyn,Parc-llyn,Ceredigion,village
Q107032771,Park Lane,Park Lane,Park Lane,Park Lane,Wrexham County Borough,hamlet
Q107032772,Parkhouse,Parkhouse,Parkhouse,Parkhouse,Monmouthshire,human settlement
Q107032773,Parkside,Parkside,Parkside,Parkside,Wrexham County Borough,hamlet
Q7139827,Parrog,Parrog,Parrog,Parrog,Pembrokeshire,village
Q7140836,Partrishow,Partrishow,Patrisio,Partrishow,Powys,village
Q5268253,Pebidiog,Dewisland,,,Pembrokeshire,human settlement
Q13130601,Pedair Heol,Four Roads,Pedair-hewl,Four Roads,Carmarthenshire,village
Q20602530,Pedair-Ffordd,Pedairffordd,Pedair-ffordd,Pedair-ffordd,Powys,village
Q20588777,Pelcomb,Pelcomb,Pelcomb,Pelcomb,Pembrokeshire,hamlet
Q20588785,Pelcomb Bridge,Pelcomb Bridge,Pelcomb Bridge,Pelcomb Bridge,Pembrokeshire,hamlet
Q20588794,Pelcomb Cross,Pelcomb Cross,Pelcomb Cross,Pelcomb Cross,Pembrokeshire,village
Q7161312,Pelenna,Pelenna,,,Neath Port Talbot County Borough,human settlement
Q7161871,Pemberton,"Pemberton, Carmarthenshire",Pemberton,Pemberton,Carmarthenshire,village
Q20588897,Pen Craig,Pen Craig,,,Llangynog,hamlet
Q20588986,Pen Gorphwysfa,Pen Gorphwysfa,,,Powys,village
Q15135387,Pen Pyrod,Worm's Head,Pen Pyrod,Worm's Head,City and County of Swansea,island
Q16540173,Pen Transh,Pen Tranch,,,Torfaen,village
Q4966527,Pen y Bont,Bridgend,,,Bridgend County Borough,community
Q20589198,Pen y Foel,Pen y Foel,,,Powys,village
Q11029670,Pen-allt,Penallt,Pen-allt,Pen-allt,Monmouthshire,village
Q16007333,Pen-bont Rhydybeddau,Pen-bont-rhyd-y-beddau,Pen-bont Rhydybeddau,Pen-bont Rhydybeddau,Ceredigion,village
Q7162279,Pen-boyr,Penboyr,Pen-boyr,Pen-boyr,Carmarthenshire,village
Q7161927,Pen-bre,Pembrey,Pen-bre,Pen-bre,Pembrey and Burry Port Town,village
Q7161932,Pen-bre a Phorth Tywyn,Pembrey and Burry Port Town,,,Carmarthenshire,community
Q15987530,Pen-cae,Pen-cae,,,Ceredigion,village
Q16889971,Pen-caer,Pencaer,,,Pembrokeshire,community
Q2567716,Pen-coed,Pencoed,Pencoed,Pencoed,Bridgend County Borough,town
Q20589322,Pen-common,Pen-common,,,Powys,village
Q107032782,Pen-dre,Pen-dre,Pen-dre,Pen-dre,Gwynedd,suburb
Q107032783,Pen-dre,Pen-dre,Pen-dre,Pen-dre,Bridgend County Borough,suburb
Q20589353,Pen-ffordd,Penffordd,Pen-ffordd,Pen-ffordd,Pembrokeshire,hamlet
Q7162831,Pen-hŵ,Penhow,Pen-hw,Pen-how,Newport,village
Q20589364,Pen-isa'r-waen,Pen-isa'r-waen,,,Felin-fach,hamlet
Q7163075,Pen-lan,Penlan,Pen-lan,Pen-lan,Penderry,suburb
Q107032792,Pen-lan,Pen-lan,Pen-lan,Pen-lan,Carmarthenshire,suburb
Q107032791,Pen-lan,Pen-lan,Pen-lan,Pen-lan,Gwynedd,suburb
Q20589377,Pen-Lan-mabws,Penlanmabws,Penlanmabws,Penlanmabws,Pembrokeshire,hamlet
Q20589385,Pen-llan,Pen-llan,,,Powys,village
Q13130623,Pen-llin,Penllyn,Pen-llin,Pen-llin,Vale of Glamorgan,village
Q16033775,Pen-Llyn,Pen-Llyn,,,Anglesey,village
Q16033773,Pen-Lôn,Pen-Lôn,,,Anglesey,village
Q7163115,Pen-marc,Penmark,Pen-marc,Penmark,Vale of Glamorgan,village
Q107032797,Pen-plas,Pen-plas,Pen-plas,Pen-plas,Carmarthenshire,human settlement
Q107032798,Pen-pont,Pen-pont,Pen-pont,Pen-pont,Powys,human settlement
Q63137886,Pen-prysg,Penprysg,Pen-prysg,Pen-prysg,Bridgend County Borough,suburb
Q107032799,Pen-rallt,Pen-rallt,Pen-rallt,Pen-rallt,Pwllheli,suburb
Q107032800,Pen-rhiw,Pen-rhiw,Pen-rhiw,Pen-rhiw,Caerphilly County Borough,suburb
Q15987529,Pen-rhiw,Pen-rhiw,,,Ceredigion,hamlet
Q107032805,Pen-rhos,Pen-rhos,Pen-rhos,Pen-rhos,Wrexham County Borough,human settlement
Q16855574,Pen-rhys,Penrice,Pen-rhys,Penrice,City and County of Swansea,community
Q107032808,Pen-sarn,Pen-sarn,Pen-sarn,Pen-sarn,Carmarthenshire,suburb
Q7164719,Pen-sarn,Pensarn,,,Gwynedd,village
Q107032832,Pen-twyn,Pen-twyn,Pen-twyn,Pen-twyn,Darran Valley,human settlement
Q107032831,Pen-twyn,Pen-twyn,Pen-twyn,Pen-twyn,Carmarthenshire,human settlement
Q107032834,Pen-twyn,Pen-twyn,Pen-twyn,Pen-twyn,Monmouthshire,village
Q107032833,Pen-twyn,Pen-twyn,Pen-twyn,Pen-twyn,Torfaen,suburb
Q47516325,Pen-twyn,Pen-twyn,Pen-twyn,Pen-twyn,Crumlin,village
Q55739428,Pen-y-banc,Penybanc,Pen-y-banc,Pen-y-banc,Llandybie,village
Q107032838,Pen-y-banc,Pen-y-banc,Pen-y-banc,Pen-y-banc,Caerphilly County Borough,human settlement
Q20589418,Pen-y-banc,Pen-y-banc,Pen-y-banc,Pen-y-banc,Manordeilo and Salem,village
Q107032840,Pen-y-bedd,Pen-y-bedd,Pen-y-bedd,Pen-y-bedd,Carmarthenshire,human settlement
Q107032842,Pen-y-bont,Pen-y-bont,Pen-y-bont,Pen-y-bont,Blaenau Gwent County Borough,suburb
Q107032843,Pen-y-bont,Pen-y-bont,Pen-y-bont,Pen-y-bont,Monmouthshire,suburb
Q7165393,Pen-y-bont,Penybont,Pen-y-bont,Pen-y-bont,Powys,village
Q17488336,Pen-y-bont,Pen-y-bont,,,Carmarthenshire,hamlet
Q6497774,Pen-y-bont ar Ogwr,Bridgend,Pen-y-bont ar Ogwr,Bridgend,Bridgend County Borough,town
Q107032844,Pen-y-bont Llannerch Emrys,Pen-y-bont Llannerch Emrys,Pen-y-bont Llannerch Emrys,Pen-y-bont Llannerch Emrys,Powys,hamlet
Q20589424,Pen-y-bont-fawr,Pen-y-bont-fawr,Pen-y-bont-fawr,Pen-y-bont-fawr,Powys,village
Q13130625,Pen-y-bryn,Pen-y-bryn,Pen-y-bryn,Pen-y-bryn,Cefn,hamlet
Q107032846,Pen-y-bryn,Pen-y-bryn,Pen-y-bryn,Pen-y-bryn,Llanelltyd,hamlet
Q107032845,Pen-y-bryn,Hilltop,Pen-y-bryn,Hilltop,Blaenau Gwent County Borough,suburb
Q20589437,"Pen-y-bryn, Sir Benfro",Pen-y-bryn,,,Cilgerran,village
Q19202916,Pen-y-cae,Pen-y-cae,Pen-y-cae,Pen-y-cae,Powys,village
Q107032847,Pen-y-cae,Pen-y-cae,Pen-y-cae,Pen-y-cae,Neath Port Talbot County Borough,suburb
Q107032848,Pen-y-cae,Pen-y-cae,Pen-y-cae,Pen-y-cae,Bridgend County Borough,hamlet
Q7162069,Pen-y-cae-mawr,Pen-y-cae-mawr,Pen-y-cae-mawr,Pen-y-cae-mawr,Monmouthshire,hamlet
Q107032849,Pen-y-cefn,Pen-y-cefn,Pen-y-cefn,Pen-y-cefn,Flintshire,hamlet
Q7162070,Pen-y-clawdd,Pen-y-clawdd,Pen-y-clawdd,Pen-y-clawdd,Monmouthshire,village
Q20589461,Pen-y-Coed,Pen-y-Coed,,,Banwy,hamlet
Q107032851,Pen-y-dre,Pen-y-dre,Pen-y-dre,Pen-y-dre,Clydach,neighborhood
